trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
129314053,4,9/18/2019 12:02,9/18/2019 12:06,3005,34.0485,-118.258537,3075,34.04211,-118.256187,6263,30,One Way,Monthly Pass,standard
129315353,34,9/18/2019 12:02,9/18/2019 12:36,3037,34.034801,-118.231277,3014,34.05661,-118.237213,18897,30,One Way,Monthly Pass,electric
129314264,8,9/18/2019 12:03,9/18/2019 12:11,3042,34.049301,-118.238808,3027,34.04998,-118.247162,5988,30,One Way,Monthly Pass,standard
129314265,8,9/18/2019 12:03,9/18/2019 12:11,3042,34.049301,-118.238808,3027,34.04998,-118.247162,5806,30,One Way,Monthly Pass,standard
129314051,4,9/18/2019 12:04,9/18/2019 12:08,3030,34.051941,-118.24353,3014,34.05661,-118.237213,12081,30,One Way,Monthly Pass,standard
129314914,21,9/18/2019 12:04,9/18/2019 12:25,3035,34.048401,-118.260948,3035,34.048401,-118.260948,19507,30,Round Trip,Monthly Pass,electric
129314693,18,9/18/2019 12:06,9/18/2019 12:24,3074,34.04417,-118.261169,3031,34.044701,-118.252441,16755,30,One Way,Monthly Pass,electric
129314259,4,9/18/2019 12:07,9/18/2019 12:11,4248,34.028351,-118.288673,4273,34.02586,-118.284103,6286,1,One Way,Walk-up,standard
129314260,6,9/18/2019 12:07,9/18/2019 12:13,3052,34.051102,-118.264557,3064,34.04681,-118.256981,18912,30,One Way,Monthly Pass,electric
129314692,17,9/18/2019 12:07,9/18/2019 12:24,4331,34.00351,-118.43438,4342,33.991161,-118.468292,15939,30,One Way,Monthly Pass,smart
129314258,5,9/18/2019 12:08,9/18/2019 12:13,4302,34.092491,-118.291443,4438,34.094929,-118.284561,5886,30,One Way,Monthly Pass,standard
129339651,10,9/18/2019 12:08,9/18/2019 12:18,4438,34.094929,-118.284561,3000,,,16572,30,One Way,Monthly Pass,electric
129314907,21,9/18/2019 12:09,9/18/2019 12:30,4227,34.0298,-118.270309,4266,34.026291,-118.277687,18931,30,One Way,Monthly Pass,electric
129314471,6,9/18/2019 12:11,9/18/2019 12:17,3048,34.041691,-118.235352,3030,34.051941,-118.24353,5715,30,One Way,Monthly Pass,standard
129314685,10,9/18/2019 12:13,9/18/2019 12:23,4351,33.993729,-118.45356,4349,33.996239,-118.477448,15848,30,One Way,Monthly Pass,smart
129314686,11,9/18/2019 12:13,9/18/2019 12:24,3067,34.045181,-118.250237,3024,34.05772,-118.24897,19217,365,One Way,Annual Pass,electric
129315337,23,9/18/2019 12:13,9/18/2019 12:36,3057,34.035679,-118.270813,3005,34.0485,-118.258537,17276,30,One Way,Monthly Pass,electric
129314902,14,9/18/2019 12:14,9/18/2019 12:28,4322,34.005871,-118.429161,4354,34.017681,-118.409081,16184,30,One Way,Monthly Pass,smart
129314682,4,9/18/2019 12:16,9/18/2019 12:20,3018,34.043732,-118.260139,3005,34.0485,-118.258537,12040,30,One Way,Monthly Pass,standard
129314901,11,9/18/2019 12:16,9/18/2019 12:27,3008,34.046612,-118.262733,3026,34.063179,-118.24588,19941,30,One Way,Monthly Pass,electric
129314467,3,9/18/2019 12:17,9/18/2019 12:20,3030,34.051941,-118.24353,3042,34.049301,-118.238808,18946,30,One Way,Monthly Pass,electric
129315766,30,9/18/2019 12:18,9/18/2019 12:48,4344,34.014309,-118.491341,4347,33.984928,-118.469963,16084,30,One Way,Monthly Pass,smart
129339636,199,9/18/2019 12:18,9/18/2019 15:37,3074,34.04417,-118.261169,3048,34.041691,-118.235352,5717,30,One Way,Monthly Pass,standard
129314679,4,9/18/2019 12:19,9/18/2019 12:23,4315,34.054031,-118.27092,4404,34.04813,-118.271027,6521,30,One Way,Monthly Pass,standard
129314895,9,9/18/2019 12:20,9/18/2019 12:29,3005,34.0485,-118.258537,3056,34.03746,-118.265381,17340,365,One Way,Annual Pass,electric
129315549,21,9/18/2019 12:20,9/18/2019 12:41,3081,34.031891,-118.250183,3081,34.031891,-118.250183,18841,30,Round Trip,Monthly Pass,electric
129314677,1,9/18/2019 12:21,9/18/2019 12:22,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16054,1,Round Trip,Walk-up,smart
129314676,2,9/18/2019 12:22,9/18/2019 12:24,3019,34.038609,-118.260857,3075,34.04211,-118.256187,16600,30,One Way,Monthly Pass,electric
129315756,21,9/18/2019 12:24,9/18/2019 12:45,3031,34.044701,-118.252441,3006,34.04554,-118.256668,16755,30,One Way,Monthly Pass,electric
129316193,32,9/18/2019 12:24,9/18/2019 12:56,3032,34.049889,-118.255882,3027,34.04998,-118.247162,12204,30,One Way,Monthly Pass,standard
129320400,117,9/18/2019 12:24,9/18/2019 14:21,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15644,1,Round Trip,Walk-up,smart
129320403,117,9/18/2019 12:24,9/18/2019 14:21,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15607,1,Round Trip,Walk-up,smart
129315104,6,9/18/2019 12:25,9/18/2019 12:31,3035,34.048401,-118.260948,3011,34.04113,-118.267982,19507,30,One Way,Monthly Pass,electric
129315541,15,9/18/2019 12:25,9/18/2019 12:40,3032,34.049889,-118.255882,3032,34.049889,-118.255882,18967,30,Round Trip,Monthly Pass,electric
129314888,1,9/18/2019 12:26,9/18/2019 12:27,3076,34.0406,-118.253838,3033,34.040989,-118.255798,18842,30,One Way,Monthly Pass,electric
129315318,12,9/18/2019 12:26,9/18/2019 12:38,3057,34.035679,-118.270813,3035,34.048401,-118.260948,5791,1,One Way,Walk-up,standard
129318800,87,9/18/2019 12:26,9/18/2019 13:53,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15246,1,Round Trip,One Day Pass,smart
129314886,2,9/18/2019 12:27,9/18/2019 12:29,3023,34.050911,-118.240967,3016,34.052898,-118.241562,6417,30,One Way,Monthly Pass,standard
129315534,16,9/18/2019 12:27,9/18/2019 12:43,3033,34.040989,-118.255798,3031,34.044701,-118.252441,19893,30,One Way,Monthly Pass,electric
129318794,86,9/18/2019 12:27,9/18/2019 13:53,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15606,1,Round Trip,One Day Pass,smart
129315314,11,9/18/2019 12:28,9/18/2019 12:39,3064,34.04681,-118.256981,3030,34.051941,-118.24353,18912,30,One Way,Monthly Pass,electric
129315530,13,9/18/2019 12:30,9/18/2019 12:43,4420,34.168629,-118.377068,4427,34.162891,-118.370163,16220,30,One Way,Monthly Pass,smart
129315963,22,9/18/2019 12:30,9/18/2019 12:52,3075,34.04211,-118.256187,3006,34.04554,-118.256668,19076,30,One Way,Monthly Pass,electric
129315743,14,9/18/2019 12:32,9/18/2019 12:46,3011,34.04113,-118.267982,3011,34.04113,-118.267982,19507,30,Round Trip,Monthly Pass,electric
129315957,13,9/18/2019 12:37,9/18/2019 12:50,3005,34.0485,-118.258537,3078,34.064281,-118.238937,17276,30,One Way,Monthly Pass,electric
129315738,9,9/18/2019 12:38,9/18/2019 12:47,3030,34.051941,-118.24353,3032,34.049889,-118.255882,6197,30,One Way,Monthly Pass,standard
129315956,15,9/18/2019 12:38,9/18/2019 12:53,3049,34.056969,-118.253593,3049,34.056969,-118.253593,6299,1,Round Trip,Walk-up,standard
129315737,10,9/18/2019 12:39,9/18/2019 12:49,3040,34.05357,-118.266357,3005,34.0485,-118.258537,6084,30,One Way,Monthly Pass,standard
129315523,1,9/18/2019 12:40,9/18/2019 12:41,4401,34.075611,-118.291862,4401,34.075611,-118.291862,18275,30,Round Trip,Monthly Pass,electric
129316586,20,9/18/2019 12:40,9/18/2019 13:00,4315,34.054031,-118.27092,3047,34.039982,-118.266403,6510,30,One Way,Monthly Pass,standard
129315949,13,9/18/2019 12:41,9/18/2019 12:54,3074,34.04417,-118.261169,4314,34.057709,-118.279762,18882,30,One Way,Monthly Pass,electric
129315731,7,9/18/2019 12:42,9/18/2019 12:49,3076,34.0406,-118.253838,3007,34.05048,-118.254593,19535,30,One Way,Monthly Pass,electric
129316162,14,9/18/2019 12:42,9/18/2019 12:56,4401,34.075611,-118.291862,4401,34.075611,-118.291862,19010,30,Round Trip,Monthly Pass,electric
129317218,37,9/18/2019 12:42,9/18/2019 13:19,3081,34.031891,-118.250183,4314,34.057709,-118.279762,18841,30,One Way,Monthly Pass,electric
129316160,15,9/18/2019 12:43,9/18/2019 12:58,3031,34.044701,-118.252441,3066,34.063389,-118.23616,12259,30,One Way,Monthly Pass,standard
129317006,28,9/18/2019 12:44,9/18/2019 13:12,3031,34.044701,-118.252441,3018,34.043732,-118.260139,19893,30,One Way,Monthly Pass,electric
129315728,4,9/18/2019 12:45,9/18/2019 12:49,3022,34.04607,-118.233093,3082,34.04652,-118.237411,16422,30,One Way,Monthly Pass,electric
129316577,16,9/18/2019 12:45,9/18/2019 13:01,3030,34.051941,-118.24353,3014,34.05661,-118.237213,5715,30,One Way,Monthly Pass,standard
129315939,5,9/18/2019 12:46,9/18/2019 12:51,3032,34.049889,-118.255882,3031,34.044701,-118.252441,16343,365,One Way,Annual Pass,electric
129315940,8,9/18/2019 12:46,9/18/2019 12:54,3006,34.04554,-118.256668,3076,34.0406,-118.253838,16518,30,One Way,Monthly Pass,electric
129315941,7,9/18/2019 12:46,9/18/2019 12:53,3014,34.05661,-118.237213,3066,34.063389,-118.23616,18897,30,One Way,Monthly Pass,electric
129316570,15,9/18/2019 12:46,9/18/2019 13:01,4285,,,4285,,,15397,1,Round Trip,Walk-up,smart
129316998,26,9/18/2019 12:46,9/18/2019 13:12,3066,34.063389,-118.23616,4249,34.020302,-118.281181,5971,30,One Way,Monthly Pass,standard
129315937,4,9/18/2019 12:47,9/18/2019 12:51,4266,34.026291,-118.277687,4246,34.023708,-118.279167,18931,30,One Way,Monthly Pass,electric
129316568,14,9/18/2019 12:47,9/18/2019 13:01,4285,,,4285,,,15950,1,Round Trip,Walk-up,smart
129316776,18,9/18/2019 12:47,9/18/2019 13:05,3042,34.049301,-118.238808,3064,34.04681,-118.256981,18946,365,One Way,Walk-up,electric
129316993,23,9/18/2019 12:47,9/18/2019 13:10,3007,34.05048,-118.254593,4249,34.020302,-118.281181,19135,365,One Way,Walk-up,electric
129316988,22,9/18/2019 12:50,9/18/2019 13:12,3078,34.064281,-118.238937,3068,34.0532,-118.250954,17276,30,One Way,Monthly Pass,electric
129315931,2,9/18/2019 12:52,9/18/2019 12:54,3016,34.052898,-118.241562,3030,34.051941,-118.24353,6417,30,One Way,Monthly Pass,standard
129316141,5,9/18/2019 12:52,9/18/2019 12:57,3075,34.04211,-118.256187,3005,34.0485,-118.258537,16600,30,One Way,Monthly Pass,electric
129316143,5,9/18/2019 12:52,9/18/2019 12:57,4405,34.051899,-118.293678,4311,34.059689,-118.294662,19483,30,One Way,Monthly Pass,electric
129316145,4,9/18/2019 12:52,9/18/2019 12:56,3005,34.0485,-118.258537,3031,34.044701,-118.252441,6084,365,One Way,Annual Pass,standard
129316146,4,9/18/2019 12:52,9/18/2019 12:56,4246,34.023708,-118.279167,4443,34.02166,-118.278687,18931,30,One Way,Monthly Pass,electric
129316139,5,9/18/2019 12:53,9/18/2019 12:58,3034,34.042061,-118.263382,3008,34.046612,-118.262733,6075,30,One Way,Monthly Pass,standard
129316554,7,9/18/2019 12:54,9/18/2019 13:01,3011,34.04113,-118.267982,3064,34.04681,-118.256981,19507,30,One Way,Monthly Pass,electric
129317400,26,9/18/2019 12:54,9/18/2019 13:20,4440,34.061661,-118.298241,4440,34.061661,-118.298241,12018,30,Round Trip,Monthly Pass,standard
129316138,2,9/18/2019 12:55,9/18/2019 12:57,3030,34.051941,-118.24353,3069,34.05088,-118.248253,18912,30,One Way,Monthly Pass,electric
129317611,33,9/18/2019 12:56,9/18/2019 13:29,4347,33.984928,-118.469963,4344,34.014309,-118.491341,16027,30,One Way,Monthly Pass,smart
129317832,38,9/18/2019 12:56,9/18/2019 13:34,4345,33.99556,-118.481552,4344,34.014309,-118.491341,16044,1,One Way,Walk-up,smart
129316550,5,9/18/2019 12:57,9/18/2019 13:02,3031,34.044701,-118.252441,3032,34.049889,-118.255882,16343,365,One Way,Annual Pass,electric
129317395,26,9/18/2019 12:57,9/18/2019 13:23,3027,34.04998,-118.247162,3027,34.04998,-118.247162,12204,30,Round Trip,Monthly Pass,standard
129317393,23,9/18/2019 12:58,9/18/2019 13:21,3006,34.04554,-118.256668,3074,34.04417,-118.261169,19076,30,One Way,Monthly Pass,electric
129317829,35,9/18/2019 12:58,9/18/2019 13:33,4345,33.99556,-118.481552,4344,34.014309,-118.491341,16190,1,One Way,Walk-up,smart
129316973,11,9/18/2019 12:59,9/18/2019 13:10,3076,34.0406,-118.253838,3052,34.051102,-118.264557,16518,30,One Way,Monthly Pass,electric
129317178,17,9/18/2019 13:00,9/18/2019 13:17,4427,34.162891,-118.370163,4416,34.157581,-118.38826,16220,30,One Way,Monthly Pass,smart
129316972,11,9/18/2019 13:01,9/18/2019 13:12,3082,34.04652,-118.237411,3006,34.04554,-118.256668,17762,30,One Way,Monthly Pass,electric
129316757,5,9/18/2019 13:02,9/18/2019 13:07,3016,34.052898,-118.241562,3079,34.05014,-118.233192,5944,30,One Way,Monthly Pass,standard
129316756,6,9/18/2019 13:03,9/18/2019 13:09,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6276,30,One Way,Monthly Pass,standard
129316969,11,9/18/2019 13:03,9/18/2019 13:14,3064,34.04681,-118.256981,3049,34.056969,-118.253593,19507,30,One Way,Monthly Pass,electric
129316970,8,9/18/2019 13:03,9/18/2019 13:11,3040,34.05357,-118.266357,3035,34.048401,-118.260948,6387,30,One Way,Monthly Pass,standard
129318047,35,9/18/2019 13:03,9/18/2019 13:38,3037,34.034801,-118.231277,4245,34.02404,-118.283409,18958,1,One Way,Walk-up,electric
129339532,209,9/18/2019 13:07,9/18/2019 16:36,4344,34.014309,-118.491341,4344,34.014309,-118.491341,15992,1,Round Trip,One Day Pass,smart
129317170,5,9/18/2019 13:10,9/18/2019 13:15,3022,34.04607,-118.233093,3062,34.047749,-118.243172,6333,30,One Way,Monthly Pass,standard
129318040,28,9/18/2019 13:10,9/18/2019 13:38,3052,34.051102,-118.264557,3052,34.051102,-118.264557,16518,30,Round Trip,Monthly Pass,electric
129317589,17,9/18/2019 13:12,9/18/2019 13:29,3018,34.043732,-118.260139,3006,34.04554,-118.256668,19893,30,One Way,Monthly Pass,electric
129317372,10,9/18/2019 13:13,9/18/2019 13:23,3049,34.056969,-118.253593,3032,34.049889,-118.255882,6299,30,One Way,Monthly Pass,standard
129318256,27,9/18/2019 13:13,9/18/2019 13:40,3068,34.0532,-118.250954,3052,34.051102,-118.264557,17276,30,One Way,Monthly Pass,electric
129317803,17,9/18/2019 13:15,9/18/2019 13:32,3049,34.056969,-118.253593,3064,34.04681,-118.256981,19507,30,One Way,Monthly Pass,electric
129317368,7,9/18/2019 13:16,9/18/2019 13:23,3006,34.04554,-118.256668,3047,34.039982,-118.266403,16755,30,One Way,Monthly Pass,electric
129317582,12,9/18/2019 13:16,9/18/2019 13:28,3035,34.048401,-118.260948,3074,34.04417,-118.261169,18104,30,One Way,Monthly Pass,electric
129318918,37,9/18/2019 13:20,9/18/2019 13:57,4344,34.014309,-118.491341,4345,33.99556,-118.481552,15964,1,One Way,Walk-up,smart
129317797,9,9/18/2019 13:21,9/18/2019 13:30,3051,34.045422,-118.253517,3056,34.03746,-118.265381,17546,30,One Way,Monthly Pass,electric
129317365,1,9/18/2019 13:22,9/18/2019 13:23,4314,34.057709,-118.279762,4314,34.057709,-118.279762,18841,30,Round Trip,Monthly Pass,electric
129317575,5,9/18/2019 13:23,9/18/2019 13:28,3031,34.044701,-118.252441,3033,34.040989,-118.255798,19081,30,One Way,Monthly Pass,electric
129317574,5,9/18/2019 13:24,9/18/2019 13:29,3069,34.05088,-118.248253,3016,34.052898,-118.241562,18912,30,One Way,Monthly Pass,electric
129317792,8,9/18/2019 13:24,9/18/2019 13:32,3032,34.049889,-118.255882,3006,34.04554,-118.256668,16443,30,One Way,Monthly Pass,electric
129318014,12,9/18/2019 13:24,9/18/2019 13:36,3047,34.039982,-118.266403,3047,34.039982,-118.266403,11982,1,Round Trip,Walk-up,standard
129318242,17,9/18/2019 13:24,9/18/2019 13:41,4314,34.057709,-118.279762,3074,34.04417,-118.261169,19544,30,One Way,Monthly Pass,electric
129318012,12,9/18/2019 13:25,9/18/2019 13:37,3020,34.031052,-118.26709,4249,34.020302,-118.281181,18984,30,One Way,Monthly Pass,electric
129317791,2,9/18/2019 13:28,9/18/2019 13:30,3030,34.051941,-118.24353,3016,34.052898,-118.241562,12265,30,One Way,Monthly Pass,standard
129318010,8,9/18/2019 13:28,9/18/2019 13:36,3007,34.05048,-118.254593,3077,34.039871,-118.250038,19535,30,One Way,Monthly Pass,electric
129318236,15,9/18/2019 13:28,9/18/2019 13:43,3074,34.04417,-118.261169,3074,34.04417,-118.261169,18104,30,Round Trip,Monthly Pass,electric
129317790,1,9/18/2019 13:29,9/18/2019 13:30,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16004,1,Round Trip,One Day Pass,smart
129318007,6,9/18/2019 13:29,9/18/2019 13:35,3006,34.04554,-118.256668,3018,34.043732,-118.260139,19893,30,One Way,Monthly Pass,electric
129317787,4,9/18/2019 13:30,9/18/2019 13:34,3016,34.052898,-118.241562,3014,34.05661,-118.237213,18912,30,One Way,Monthly Pass,electric
129318229,10,9/18/2019 13:30,9/18/2019 13:40,3027,34.04998,-118.247162,3063,34.048038,-118.253738,12204,30,One Way,Monthly Pass,standard
129320481,55,9/18/2019 13:30,9/18/2019 14:25,4345,33.99556,-118.481552,4285,,,15725,1,One Way,Walk-up,smart
129317785,1,9/18/2019 13:31,9/18/2019 13:32,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15208,1,Round Trip,Walk-up,smart
129318002,2,9/18/2019 13:33,9/18/2019 13:35,3008,34.046612,-118.262733,3005,34.0485,-118.258537,19542,30,One Way,Monthly Pass,electric
129318224,9,9/18/2019 13:34,9/18/2019 13:43,3005,34.0485,-118.258537,3049,34.056969,-118.253593,6671,30,One Way,Monthly Pass,standard
129320254,50,9/18/2019 13:34,9/18/2019 14:24,4345,33.99556,-118.481552,4285,,,15784,1,One Way,Walk-up,smart
129318222,7,9/18/2019 13:35,9/18/2019 13:42,3034,34.042061,-118.263382,3032,34.049889,-118.255882,6452,365,One Way,Annual Pass,standard
129318442,14,9/18/2019 13:35,9/18/2019 13:49,3018,34.043732,-118.260139,3018,34.043732,-118.260139,19893,30,Round Trip,Monthly Pass,electric
129318441,10,9/18/2019 13:36,9/18/2019 13:46,3038,34.046822,-118.248352,3042,34.049301,-118.238808,18800,30,One Way,Monthly Pass,electric
129318220,4,9/18/2019 13:40,9/18/2019 13:44,3024,34.05772,-118.24897,3030,34.051941,-118.24353,19217,30,One Way,Monthly Pass,electric
129318657,1,9/18/2019 13:40,9/18/2019 13:41,4285,,,3000,,,15534,1,One Way,Walk-up,smart
129319335,22,9/18/2019 13:41,9/18/2019 14:03,3052,34.051102,-118.264557,4315,34.054031,-118.27092,17276,30,One Way,Monthly Pass,electric
129319797,29,9/18/2019 13:41,9/18/2019 14:10,3074,34.04417,-118.261169,3032,34.049889,-118.255882,19544,30,One Way,Monthly Pass,electric
129319795,29,9/18/2019 13:42,9/18/2019 14:11,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16004,1,Round Trip,Walk-up,smart
129319796,29,9/18/2019 13:42,9/18/2019 14:11,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16053,1,Round Trip,Walk-up,smart
129319332,20,9/18/2019 13:43,9/18/2019 14:03,3064,34.04681,-118.256981,3007,34.05048,-118.254593,19507,30,One Way,Monthly Pass,electric
129319794,27,9/18/2019 13:43,9/18/2019 14:10,3074,34.04417,-118.261169,3035,34.048401,-118.260948,18104,30,One Way,Monthly Pass,electric
129318653,9,9/18/2019 13:45,9/18/2019 13:54,3011,34.04113,-118.267982,3032,34.049889,-118.255882,12049,30,One Way,Monthly Pass,standard
129318879,8,9/18/2019 13:47,9/18/2019 13:55,3005,34.0485,-118.258537,3030,34.051941,-118.24353,19542,30,One Way,Monthly Pass,electric
129318878,8,9/18/2019 13:49,9/18/2019 13:57,3030,34.051941,-118.24353,3064,34.04681,-118.256981,19217,30,One Way,Monthly Pass,electric
129319327,12,9/18/2019 13:49,9/18/2019 14:01,3018,34.043732,-118.260139,3033,34.040989,-118.255798,19893,30,One Way,Monthly Pass,electric
129321102,51,9/18/2019 13:52,9/18/2019 14:43,3058,34.035801,-118.23317,3018,34.043732,-118.260139,19895,365,One Way,Annual Pass,electric
129319326,5,9/18/2019 13:56,9/18/2019 14:01,3034,34.042061,-118.263382,3005,34.0485,-118.258537,5966,30,One Way,Monthly Pass,standard
129318877,2,9/18/2019 13:58,9/18/2019 14:00,4347,33.984928,-118.469963,4347,33.984928,-118.469963,16084,1,Round Trip,Walk-up,smart
129319325,6,9/18/2019 13:58,9/18/2019 14:04,3014,34.05661,-118.237213,3022,34.04607,-118.233093,18912,30,One Way,Monthly Pass,electric
129319323,1,9/18/2019 13:59,9/18/2019 14:00,4285,,,4347,33.984928,-118.469963,15523,1,One Way,Walk-up,smart
129319782,16,9/18/2019 13:59,9/18/2019 14:15,3038,34.046822,-118.248352,3007,34.05048,-118.254593,12209,30,One Way,Monthly Pass,standard
129320446,27,9/18/2019 13:59,9/18/2019 14:26,3006,34.04554,-118.256668,4249,34.020302,-118.281181,16997,30,One Way,Monthly Pass,electric
129319560,5,9/18/2019 14:01,9/18/2019 14:06,3033,34.040989,-118.255798,3038,34.046822,-118.248352,19893,30,One Way,Monthly Pass,electric
129320444,24,9/18/2019 14:01,9/18/2019 14:25,3077,34.039871,-118.250038,3032,34.049889,-118.255882,19535,30,One Way,Monthly Pass,electric
129320002,14,9/18/2019 14:03,9/18/2019 14:17,4315,34.054031,-118.27092,4314,34.057709,-118.279762,17276,30,One Way,Monthly Pass,electric
129320223,21,9/18/2019 14:03,9/18/2019 14:24,4342,33.991161,-118.468292,4322,34.005871,-118.429161,15939,30,One Way,Monthly Pass,smart
129321503,47,9/18/2019 14:05,9/18/2019 14:52,4347,33.984928,-118.469963,4345,33.99556,-118.481552,16084,1,One Way,Walk-up,smart
129321504,49,9/18/2019 14:05,9/18/2019 14:54,4347,33.984928,-118.469963,4345,33.99556,-118.481552,15523,1,One Way,Walk-up,smart
129319778,4,9/18/2019 14:06,9/18/2019 14:10,3031,34.044701,-118.252441,3019,34.038609,-118.260857,6430,30,One Way,Monthly Pass,standard
129320220,13,9/18/2019 14:07,9/18/2019 14:20,3038,34.046822,-118.248352,3038,34.046822,-118.248352,19893,30,Round Trip,Monthly Pass,electric
129320207,13,9/18/2019 14:09,9/18/2019 14:22,3064,34.04681,-118.256981,4293,34.062279,-118.271523,19217,1,One Way,Walk-up,electric
129320855,25,9/18/2019 14:11,9/18/2019 14:36,3035,34.048401,-118.260948,3035,34.048401,-118.260948,18104,30,Round Trip,Monthly Pass,electric
129319762,2,9/18/2019 14:12,9/18/2019 14:14,3032,34.049889,-118.255882,3007,34.05048,-118.254593,19544,30,One Way,Monthly Pass,electric
129320203,10,9/18/2019 14:12,9/18/2019 14:22,3032,34.049889,-118.255882,3076,34.0406,-118.253838,6438,30,One Way,Monthly Pass,standard
129320199,6,9/18/2019 14:18,9/18/2019 14:24,3035,34.048401,-118.260948,3034,34.042061,-118.263382,5791,365,One Way,Annual Pass,standard
129320200,3,9/18/2019 14:18,9/18/2019 14:21,3007,34.05048,-118.254593,3064,34.04681,-118.256981,19507,30,One Way,Monthly Pass,electric
129321065,27,9/18/2019 14:18,9/18/2019 14:45,4314,34.057709,-118.279762,3032,34.049889,-118.255882,17073,30,One Way,Monthly Pass,electric
129321062,20,9/18/2019 14:20,9/18/2019 14:40,3038,34.046822,-118.248352,3067,34.045181,-118.250237,19893,30,One Way,Monthly Pass,electric
129320414,4,9/18/2019 14:21,9/18/2019 14:25,4393,34.026829,-118.393517,4325,34.022518,-118.400589,15199,30,One Way,Monthly Pass,smart
129321473,30,9/18/2019 14:22,9/18/2019 14:52,4249,34.020302,-118.281181,3022,34.04607,-118.233093,16642,30,One Way,Monthly Pass,electric
129322995,61,9/18/2019 14:22,9/18/2019 15:23,4285,,,4346,33.984341,-118.47155,16007,1,One Way,One Day Pass,smart
129320630,11,9/18/2019 14:23,9/18/2019 14:34,4404,34.04813,-118.271027,3064,34.04681,-118.256981,5860,30,One Way,Monthly Pass,standard
129322321,45,9/18/2019 14:24,9/18/2019 15:09,4345,33.99556,-118.481552,4285,,,15964,1,One Way,Walk-up,smart
129321058,19,9/18/2019 14:25,9/18/2019 14:44,4322,34.005871,-118.429161,4325,34.022518,-118.400589,15540,30,One Way,Monthly Pass,smart
129339392,60,9/18/2019 14:25,9/18/2019 15:25,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15682,1,Round Trip,One Day Pass,smart
129321057,16,9/18/2019 14:27,9/18/2019 14:43,4347,33.984928,-118.469963,4345,33.99556,-118.481552,15225,1,One Way,One Day Pass,smart
129320628,3,9/18/2019 14:28,9/18/2019 14:31,4285,,,4346,33.984341,-118.47155,15511,1,One Way,Walk-up,smart
129321263,18,9/18/2019 14:28,9/18/2019 14:46,3076,34.0406,-118.253838,3032,34.049889,-118.255882,6438,30,One Way,Monthly Pass,standard
129322318,41,9/18/2019 14:28,9/18/2019 15:09,4345,33.99556,-118.481552,4285,,,15600,1,One Way,Walk-up,smart
129321055,12,9/18/2019 14:31,9/18/2019 14:43,3000,,,4345,33.99556,-118.481552,15775,1,One Way,One Day Pass,smart
129322091,28,9/18/2019 14:32,9/18/2019 15:00,4346,33.984341,-118.47155,4345,33.99556,-118.481552,16183,1,One Way,Walk-up,smart
129322092,28,9/18/2019 14:32,9/18/2019 15:00,4285,,,4345,33.99556,-118.481552,16214,1,One Way,Walk-up,smart
129320842,2,9/18/2019 14:36,9/18/2019 14:38,3029,34.048851,-118.246422,3027,34.04998,-118.247162,12274,30,One Way,Monthly Pass,standard
129324554,80,9/18/2019 14:36,9/18/2019 15:56,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15987,1,Round Trip,One Day Pass,smart
129321050,7,9/18/2019 14:37,9/18/2019 14:44,4345,33.99556,-118.481552,4342,33.991161,-118.468292,15607,30,One Way,Monthly Pass,smart
129321255,12,9/18/2019 14:37,9/18/2019 14:49,3031,34.044701,-118.252441,3082,34.04652,-118.237411,6716,1,One Way,Walk-up,standard
129321667,22,9/18/2019 14:37,9/18/2019 14:59,3035,34.048401,-118.260948,3026,34.063179,-118.24588,18104,30,One Way,Monthly Pass,electric
129322974,44,9/18/2019 14:38,9/18/2019 15:22,4345,33.99556,-118.481552,4347,33.984928,-118.469963,15606,1,One Way,Walk-up,smart
129324976,85,9/18/2019 14:39,9/18/2019 16:04,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15592,1,Round Trip,Walk-up,smart
129321048,2,9/18/2019 14:40,9/18/2019 14:42,3027,34.04998,-118.247162,3030,34.051941,-118.24353,5806,30,One Way,Monthly Pass,standard
129321455,13,9/18/2019 14:41,9/18/2019 14:54,3067,34.045181,-118.250237,3076,34.0406,-118.253838,19893,30,One Way,Monthly Pass,electric
129322299,28,9/18/2019 14:41,9/18/2019 15:09,4429,34.168751,-118.36187,4429,34.168751,-118.36187,15912,365,Round Trip,Walk-up,smart
129324971,83,9/18/2019 14:41,9/18/2019 16:04,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15511,1,Round Trip,Walk-up,smart
129323421,51,9/18/2019 14:42,9/18/2019 15:33,4342,33.991161,-118.468292,4342,33.991161,-118.468292,15521,1,Round Trip,Walk-up,smart
